Dialect	Target	ASR Output	WER	CER
balear	el deu d'agost na cora i en pau van a sora	el deu d'agost na cora i en pau van a sora	0.0	0.0
balear	i  passat el pont del riu  a l altra banda  venien dos paios	i  passat el pont del riu  a l'altra banda  venien dues palles	0.3076923076923080	0.1
balear	narri la pèrdua del sodi	narri la pèrdua del sovi	0.2	0.041666666666666700
balear	se li canviarà el nom a mercat de la costa sud	se li canviarà el nom amercat de la costa sud	0.18181818181818200	0.021739130434782600
balear	és coneguda per ser el punt de partida dels ferris vers les illes britàniques	és coneguda per sel punt de partida del ferri ver l'illes riles britàniques	0.5	0.1038961038961040
balear	com puc anar a l'estany diumenge a les set	com puc anar a l'estany diumenge a les set	0.0	0.0
balear	a ambdós costats hi ha també finestres rectangulars	a ambdós consitats hi ha tendu finestres rectangulars	0.25	0.11764705882352900
balear	si ho fem tot seguirà com funciona fins ara	si ho fem  tot seguirà com funciona finsada	0.2222222222222220	0.046511627906976700
balear	ell va tenir èxit tot d'una amb do you believe me now	ell va tenir èxit tot d'una amb dullo balibninau	0.4166666666666670	0.2641509433962260
balear	això fa d'ell un dels majors campions ciclistes de tots els temps	això fa déll un dels majors campions ciclistes de tots el temps	0.16666666666666700	0.046153846153846200
balear	si el concursant no encertava  no li penalitzava els punts	si el concursant no encertava  no li penalitzava els punts	0.0	0.0
balear	per cap d'any na mar i en drac van a vilassar de mar	per cap d'any na mar i en drac van a vilassar de mar	0.0	0.0
balear	els  nakiri bocho  i  usuba bocho  són ganivets per a verdures d'estil japonès	els nakiri bocho i uszubabocho són ganivets per a verdures deltil japonès	0.23076923076923100	0.05128205128205130
balear	però no estem en condicions normals	però no estem en condicions nort mals	0.3333333333333330	0.05714285714285710
balear	en el seu moment de màxima esplendor  egipte també va controlar l'illa de creta	en el seu moment de màxima esplendó  ajipta també va controlar l'illa decreta	0.2857142857142860	0.0759493670886076
balear	el joc també permet als jugadors utilitzar els models originals d'ombra plana	el joc també permet el jugadors utilitzar els models originals d'ombra plana	0.08333333333333330	0.025974025974026000
balear	només es conserven dos murs paral·lels  amb restes d'un mur transversal que els unia	només es conserven dels murs paral·lels amb restes d'un mur transversal que alsonia	0.21428571428571400	0.05952380952380950
balear	a la infermeria de cirurgia on eren examinats	a la infermeria de cirurgia on eren examinats	0.0	0.0
balear	i una vegada aclarit això s entrarà en el debat de noms	i una vegada clarit això s'entrenan la debat de noms	0.4166666666666670	0.14545454545454500
balear	la floració màxima té lloc a l'hivern i a principis de primavera	la flbració màxima té llonqe lhivern i a principis de primadvera	0.4166666666666670	0.09375
balear	cadenhead edita la pàgina web amb l'escriptor de televisió jonathan bourne	adenhert  erita la pàgina wet comb l'escriptor de televisió i jone caniwon	0.6363636363636360	0.21621621621621600
balear	telefona al sis  trenta set  noranta dos  noranta sis  vint i quatre	telefona al sis  trenta set  noranta dos  noranta sis  vint i quatre	0.0	0.0
balear	sis dies després va perdre tots seus pals durant un temporal	sis dies després va perdre tots seus pals durant un temporal	0.0	0.0
balear	per a celebracions i festins  es destil·lava una  cervesa de festins  més forta i aiguamel més potent	per es celebracions i pestins es destil·lava una cervesa de festins  més forta i aibomel més potent	0.17647058823529400	0.0594059405940594
balear	en el mateix moment que es presenta tota la documentació	en el mateix moment que es presenta tota la documentació	0.0	0.0
balear	demà na carla vol anar a godella	demà na carla vol anar a godella	0.0	0.0
balear	necessito una clau per aquesta compra	necessita una clau per a aquesta compra	0.3333333333333330	0.05405405405405410
balear	pregunta valenciana  de tarambana	pregunta valenciana de taramvana	0.25	0.030303030303030300
balear	no sé si val la pensa tornar a passar per això	no sé si vala pna tonar passar per això	0.45454545454545500	0.10869565217391300
balear	van tenir tres fills  que van morir abans dels seus primers aniversaris	van tenir tres fills que van morir abans dels seus primers aniversaris	0.0	0.0
balear	també regula l'escriptura d'un pilot de manlleus moderns	també regula l'escriptura d'un pilot de manlleus moderns	0.0	0.0
balear	ja veurem políticament com en sortim	ja veurem políticament com en sortim	0.0	0.0
balear	per cap d'any en bru i en max aniran a fígols i alinyà	per cap d'any en brui i en max aniran a filels i a alinya	0.3076923076923080	0.1111111111111110
balear	volta de canó que ha estat coberta de calç	volta de canó que ha estat coberta de cals	0.1111111111111110	0.023809523809523800
balear	dimecres na nit anirà a bellvís	dimecres na nitt anirà a bellvís	0.16666666666666700	0.0
balear	reduir la demanda de refrigeració fa més fàcil silenciar un computador	reduir la demanda de refrigeració fa més fàcil sil·lenciar un computador	0.09090909090909090	0.014285714285714300
balear	el seu hàbitat natural són els boscos  on se'l troba al sotabosc	el seu hàbitat natural són els boscos  on se'l troba els sotabosc	0.08333333333333330	0.03125
balear	són interaccions d'atracció i repulsió entre molècules polars  molècules que tenen un moment dipolar	són interaccions d'atracció i repulsió entre molècules polars  molècules que tenen un moment dipolar	0.0	0.0
balear	aquest és un govern de diàleg institucional permanent	aquest és un govern de diàleg institucional permanent	0.0	0.0
balear	és d'arc de mig punt adovellat  amb la clau decorada	és d'arc de mig puntadovellat amb la clau decorada	0.2	0.019230769230769200
balear	actualment l'entitat només disposa d'onze empleats  encarregats de gestionar l'obra social d'aquesta	actualment l'entitat només disposa d'ons empleats encarregats de gestonar sobra social d'aquesta	0.25	0.05
balear	qui a festes va  forasters va a buscar	qui a festes va  forastes va buscar	0.25	0.05263157894736840
balear	demà passat en lluc i en guim iran a la biblioteca	demà passat en lluc i enguim iran a la biblioteca	0.18181818181818200	0.02
balear	dafnis balduz és un actor nascut a vilanova i la geltrú	dafmis balldús és un actor nascut a vilanova i l'a geltrú	0.2727272727272730	0.07272727272727270
balear	passo	passo	0.0	0.0
balear	qui té pa  fa sopes	qui té pa fa sopes	0.0	0.0
balear	diumenge n'oriol i na sança aniran al teatre	diumenge n'oriol i na sança aniran al teatre	0.0	0.0
balear	quant dura el viatge en autobús fins a susqueda	quant dura el viatge en autobús fins a susqueda	0.0	0.0
balear	la façana de llevant està precedida per un petit clos adossat a l'església	la façana de llevant està precedida per un petit clos adossat a l'església 	0.0	0.013513513513513500
balear	llavors es transforma en un cinturó de muntanyes plegades	llavors ens transformen un cinturó de muntanyes plegades	0.3333333333333330	0.05263157894736840
balear	del total  un terç els hauria retirat l estat espanyol amb aquesta operació política	destotal un tès ddi retirai estat espanyol bageixtaoperació política	0.7142857142857140	0.27380952380952400
balear	el nom prové dels curiosos plegaments serpentejants que formen els estrats	el nom prové dels curioses plegaments cerpentejants que formen els estats	0.2727272727272730	0.04054054054054050
balear	la seva obra ha estat traduïda a l'italià	la seva obra ha estat traduïda a l'italià	0.0	0.0
balear	a quina hora passa el primer autobús per teià diumenge	a quina hora passa el primer autobús parteià d'iumenge 	0.3	0.07407407407407410
balear	al maig  la seu es va traslladar a mogilev	al maig  la seu es va translladar a mogilev	0.1111111111111110	0.023809523809523800
balear	alguns d'aquests s'allistaren voluntàriament  però per norma general eren reclutats a l'atzar	alguns d'aquests sallistaren voluntàriament  però per norma general eren reclutats a l'etzà	0.16666666666666700	0.043010752688172000
balear	al costat d'algues calcàries  foren formadors d'esculls en ambients marins succints	al costat d'algues calcàries foren formadors d'esculls en ambients marins suxsids	0.09090909090909090	0.04819277108433740
balear	se li atribuïren curacions de cecs  sords  coixos i paralítics i la resurrecció de morts	se li atribuïren curacions de secs  sorts  coixos i paralítics i la resurrecció de morts	0.13333333333333300	0.022727272727272700
balear	fou considerat un liberal moderat	fou considerat un liberal moderat	0.0	0.0
balear	està bé en comparació amb la producció cinematogràfica en català d extremadura	està bé en comparació en la producció cinematagràfic en català d'extremadura	0.3333333333333330	0.07692307692307690
balear	la nau té cinc trams	la nau tés intrans	0.6	0.25
balear	l'àrea que habita es veu amenaçada per la contaminació causada per l'extracció d'urani	l'harea cabita es va haminaçada per la contaminació acausada per l'extracció d'urani	0.46153846153846200	0.12790697674418600
balear	burbank va passar diversos anys com a inspector de correus dels estats units	burbang va passar diversos anys com a inspector de correus dels estats units	0.07692307692307690	0.013157894736842100
balear	es consumeix al vapor  fregit  rostit  bullit  al microones i al forn	es consumeix al bapó  fregi restit  bullit el microones i al fon	0.4166666666666670	0.10144927536231900
balear	hi ha dos trams d'arcs  el de la pedrera i el de santa llúcia	hi ha dos trams d'arcs  el de pedrera i el de santa llúcia	0.07142857142857140	0.03278688524590160
balear	per això no han acceptat preguntes que no se cenyissin a aquesta qüestió	per això no han acceptat preundes que no s'assenyessin a aquesta qüestió	0.23076923076923100	0.09722222222222220
balear	va posar el paper a les mans de la donzella	va posar el paper a les mans de la'donzella	0.2	0.023255813953488400
balear	ho inventaré partint del no res	o inventaré par tint del norres	0.8333333333333330	0.0967741935483871
balear	dependència que tramita l'expedient  subsecretaria	dependència que tramita l'expedient subsecretaria	0.0	0.0
balear	tractes els fongs dels peus amb tintura	tractes els fons dels peus amb pintura	0.2857142857142860	0.05128205128205130
balear	quin és el nom amb què vas fer aquestes dues reserves	quin és el nom en què vas fer aquestes dues reserves	0.09090909090909090	0.05660377358490570
balear	el concepte d auditoria informàtica es va formar a mitjans dels anys seixanta	el concerte d'auditorien formàtica es va formar mitjans dels anys seixanta	0.38461538461538500	0.09090909090909090
balear	a partir d aquí  inicia el recorregut amb participació en nombroses mostres col·lectives i individuals	a partir d'aquí inicia el recorregut en participacións nombroses mostres col·lectives i individuals	0.3333333333333330	0.06862745098039220
balear	arribaren  a la fi  al port on els esperava el vaixell	arribaran da fi  al port on els esperava el vaixell	0.2727272727272730	0.05555555555555560
balear	per cap d'any na cel i en dídac aniran a pujalt	per cap d'any na cèlia nirà aniràn a ujalt	0.5454545454545450	0.2553191489361700
balear	segurament no li va revisar les butxaques a l'alemany	segurament no li va revisar les butxaques a l'alemany	0.0	0.0
balear	va ser l'encarregat d'organitzar el suport als vaguistes i a les seves famílies	va ser lencarregat d'organitzar el suport  als ballistes i alecns familiers	0.46153846153846200	0.1518987341772150
balear	posteriorment va servir a l'oficina d'aviació militar dins de l'estat major	posteriorment va servi a s'oficina de viació militar dins de l'estat major	0.36363636363636400	0.05333333333333330
balear	a montblanc són els sabuts  allí on es formen les actes	am un blanc són elsabuts  allí on es formen les actes	0.45454545454545500	0.09090909090909090
balear	el deu d'agost en drac i en david voldrien anar a les oluges	el deu d'agost en drac i en david voldrien anar a les oluges	0.0	0.0
balear	per sant jordi en blai i na dolça iran a torroella de montgrí	per sant jordi en blai i na dolça iran a torrola de montgrí	0.07692307692307690	0.01639344262295080
balear	semblant al so que fa un xiulet	semblant el so que fa un xiulec	0.2857142857142860	0.06451612903225810
balear	més tard es va convertir en novel·lista	més tard  es va convertir en novel·lista	0.0	0.0
balear	conté un petit museu de fotografies  roba i llibres antics	conté un petit museu de fotografies  roba i llibres antics	0.0	0.0
balear	i quan parlem d'això  ni l'equiparació  ni la permissivitat haurien de passar se per alt	i quan parlem d'això  ni l'equiperació ni la permissivitat haurien de passar separal	0.26666666666666700	0.056818181818181800
balear	un ferrocarril amb trens de via estreta que passa pel ferrocarril brecon mountain	un ferrocarril amb tremps de via estreta que passa pel ferrocarril brecon mountan	0.15384615384615400	0.037037037037037000
balear	les fulles són estretes  de forma lanceolada  molt aromatitzades i d'un color verd brillant	les fulles són estretes  de forma lenseulada  molt enmotitzades i d'un codór verd brillent	0.2857142857142860	0.10989010989011000
balear	manuel marchena es dedica a la carrera judicial	manuel marxena es dedica a la carrera judicial	0.125	0.0425531914893617
balear	el significat del terme s'ha estès i generalitzat amb la modernització del japó	el significat del terme s'ha estès i generalitzat amb la modernització del japó	0.0	0.0
balear	l'onze de juliol hauria d'anar a santa coloma de farners	l'onze de juliol hauria d'anar a santa coloma de farners	0.0	0.0
balear	sense pensar m'ho gaire poso la mà a la maneta i hi entro	sense pensar mo gaire  pos la mà a la maneta ian	0.38461538461538500	0.17543859649122800
balear	castanya bullida  castanya ensopida	castanya bullida  qe estanya ensopida	0.5	0.11428571428571400
balear	aquesta va incloure a més varis dels sons que després apareixerien en el joc	aquesta va incloure més varis del sonque després apagerien en el jac	0.42857142857142900	0.10526315789473700
balear	lafont dirigirà la pàgina occitània  que pretenia ser un òrgan de la joventut occitanista	la font dirigirà la pàgina occitània que pretenia ser un òrgan de la lloventut occitanista	0.21428571428571400	0.033707865168539300
balear	desemboca al golf de corint	desemboca al golf de corint	0.0	0.0
balear	resulta difícil parlar de programari en català sense parlar de softcatalà	resulta difícil parlar de programari en català sense parlar de sot català	0.18181818181818200	0.0273972602739726
balear	el subministrament a supermercats i restaurants és assegurat	el subministrament a supermercats i restaurants és assegurat	0.0	0.0
balear	rectificar les quantitats que apareixen reflectides en la nòmina o nòmines que s'indiquen	ractifican les quantitats que apareixen reflectides a l'anòmina onòmines que s'indiquen	0.46153846153846200	0.07865168539325840
balear	contenidor de roba apta per a la devoció mariana	contenida de roba apta per a la devoció mariana	0.1111111111111110	0.041666666666666700
balear	any de riuades  any de llagostins	any de riuades any de llagostins	0.0	0.0
balear	pel juny la serp bull	pel juny  la serp bull	0.0	0.0
balear	dijous na gina i na cora iran al cinema	dijous na gina i na cora iran al cinema	0.0	0.0
balear	larson va néixer a mansfield  ohio  i va anar a les escoles públiques de mansfield	larson va néixer a manfild  ohio i va anar les escoles públiques de mansfield	0.13333333333333300	0.036585365853658500
balear	es diu eneko  e  ena  e  ca  o	es diu eneco  e  ena  e  ca  o	0.125	0.03333333333333330
balear	hi ha diverses cases i escuts que corroboren aquests fets	hi ha diverses cases i escuts que corroboren aquests fets	0.0	0.0
balear	el vint i tres de maig en guillem i en pol aniran al cinema	el vint i tres de maig en guiam i en pol aniran al cinema	0.07142857142857140	0.05084745762711870
balear	això passa perquè l anàlisi catiònica està basada en el producte de solubilitat dels ions	això passa perquè l'anàlisi catiònica està basant en el producte de solubilitat dels ions	0.2	0.033707865168539300
balear	quin és el camí més curt per anar al passatge del redemptor número quaranta vuit	quin és el camí més curt per anar al passatge del redemptor número quaranta vuit	0.0	0.0
balear	és una de les roses més conegudes del món	és una de les roses més conegudes del món	0.0	0.0
balear	vaig a la carretera de l'observatori fabra	vaig a la carretera de l'observatori fabra	0.0	0.0
balear	per sant jordi na clara voldria anar a santa eulàlia de ronçana	per sant jordi na clara voldria anar a santa eulàlia deponsan	0.16666666666666700	0.06349206349206350
balear	aquest és un motor de cerca híbrid	aquest és un moto de cerca híbrid	0.14285714285714300	0.029411764705882400
balear	mira'm quina és la millor manera d'anar a la pobla de cérvoles amb tren	mira'm quina és la millor manera d'anar a la pobla de cérvoles amb tren	0.0	0.0
balear	en el seu temps de vida  ha publicat en txec  alemany i francès	en el seu temps de vida ha publicat en xec alemany i francès	0.07692307692307690	0.015873015873015900
balear	la llagosta era cara i no estava prou cuita	la llagosta era cara i no estava prou culita	0.1111111111111110	0.023255813953488400
balear	david cirici i alomar és un escriptor nascut a barcelona	david sinisi i alumà és un escriptor nascut a barcelona	0.2	0.10714285714285700
balear	aquest disseny bàsic sobreviu fins als nostres dies  encara que amb moltes addicions posteriors	aquest disseny bàsic sobreviu fins als nostres dies  encara com moltes edicins posteriors	0.21428571428571400	0.08421052631578950
balear	dissabte na maria i en garbí voldrien anar a benillup	dissabte na maria i en garbí voldrien anar a benillup	0.0	0.0
balear	en el seu primer any com a valencianista va pujar a primera divisió	en el seu primer any com a valencianista va pujar a primera divisió	0.0	0.0
balear	el que està bé no se'n recorda del que està mal	el que està bé no se'n recorda del que està mal	0.0	0.0
balear	la policia espanyola ha detingut una persona i n ha identificat una seixantena	la policia espanyola ha detingut una persona i nha identificat una seixantena	0.15384615384615400	0.01282051282051280
balear	el govern havia après la seva lliçó i aquests ferrocarrils no es finançaven amb promeses	el govern havia pres la seva lliçó i aquests carrocarrils no es finançaven en pròmeses	0.26666666666666700	0.09090909090909090
balear	els repartidors de jocs de cartes o daus sovint mostraven aquests tatuatges de cos sencer sense samarreta durant el joc	els repartidors de joc de cartes sodaus sovint mostraven aquest atuatge de cos senser sense samarreta durant el joc	0.3	0.058823529411764700
balear	alice es va girar  i estava llesta per fer culpable a qualsevol	al is es va girà i està ballesta per fer culpable a qualsevals	0.5	0.1746031746031750
balear	voldria contractar un compte d'estalvis si us plau	voldria contractar un conted'estalvis si us plau	0.25	0.06
balear	aquest últim any retornà al seu país i s'establí a praga	aquest últim any retornà al seu país i s'establí a praga	0.0	0.0
balear	quan la fan  immediatament fan la trampa	quan la fan  immediatament fan la trampa	0.0	0.0
balear	quines parades fa l'autobús que va a olost	quines parades fa l'autobús que va a olost	0.0	0.0
balear	la marina dels estats units ho va utilitzar en gran manera durant la primera guerra mundial	la marina dels estats units el va utilitzar en gran manera durant la primera guerra mundial	0.0625	0.02197802197802200
balear	el palau també serví de convent franciscà	el palau també serví de conven franciscà	0.14285714285714300	0.024390243902439000
balear	de fet  hi apareix en algunes de les seves obres	de fet  hi apareixen algunes de les seves obres	0.2	0.020833333333333300
balear	un cop halvorsen va marxar cap a alemanya  la parella va continuar festejant per correu	un cop halversen va marxar cap alemanya  la barella va continuar festejant per correu	0.2	0.034482758620689700
balear	per tant  ja s ha igualat la relació d'aspecte	per tant  ja s'ha igualat la relació d'aspecte	0.2222222222222220	0.021739130434782600
balear	la publicació japonesa tenia nombroses traduccions incorrectes dels títols de les cançons	la publicació japonesa tenia nombroses traduccions incorrectes dels títols de les cançons	0.0	0.0
balear	diumenge en guiu i na gina aniran a aiguaviva	diumenge en guiu i na gina aniran a aiguaviva	0.0	0.0
balear	entre la creu i l'aigua beneïda hi balla el diable	entre la creu i l'aigua beneïda i baia el diable	0.2	0.06
balear	a gavarda hi ha un castell	a gavarda he ha un castell	0.16666666666666700	0.038461538461538500
balear	demà n'oriol i en ferran iran a almàssera	demà n'oriol i en ferran iran a almàssera	0.0	0.0
balear	aquesta setmana s'han elevat els preus dels llegums	aquestes setmanes s'han elevat els preus dels illebums	0.375	0.11764705882352900
balear	diumenge en tom i en quer aniran a sabadell	diumenge en tom i en quer aniran a sabadell	0.0	0.0
balear	altres presumptes imperfeccions són debatudes entre els acadèmics	altres presuntes imperfeccions són debatudes entransacadèmics	0.5	0.1076923076923080
balear	és una manera de relaxar se	és una manera de relaxar se	0.0	0.0
balear	per sant jordi na neida i en cesc aniran d'excursió	per sant jordi na neida i en cesc aniran d'excursió	0.0	0.0
balear	quina escultura hi ha sobre la tapa de l'urna dels cenotafis	quina escultura hi ha sobre la tapa dal'urna del sanotafs	0.36363636363636400	0.1
balear	el vint i nou de febrer en sergi i na berta volen anar a la biblioteca	el vint i nou de febrer en sergi i na berta volen anar de biblioteca	0.125	0.04285714285714290
balear	a l'exterior corre una cornisa rematada amb caps de monstres  petxines  boles i flors	a l'exterior corre una cornisa rematada amb caps de monstres  petxines  boles i flors	0.0	0.0
balear	dissabte na clàudia i en telm volen anar al teatre	dissabte na clàudia i en telm volen anar al teatre	0.0	0.0
balear	el mal que es fa vell es deixa amb la pell	el mal que es fa be es deixa amb la vei	0.18181818181818200	0.14285714285714300
balear	el nou d'octubre en drac i na blau volen anar a visitar mon oncle	el nou d'octubre en drac i na blau volen anar a visitar mon oncle	0.0	0.0
balear	el territori era pla rodejat per muntanyes baixes amb alguna de més important	el territori era pla rodejat per muntanyes bages amb alguna de més important	0.07692307692307690	0.025974025974026000
balear	va ser fonamental per fer arribar la música de sant joan a un públic més gran	va ser fonamental per fer arribar la música de sant joan a un públic més gran	0.0	0.0
balear	es llicencià en dret a la universitat autònoma de barcelona i en sociologia a ginebra	es llicencià en dret a la universitat autònoma de barcelona i en souciologia a dineva	0.13333333333333300	0.047058823529411800
balear	els extrems dels comandaments a distància eren angulosos  amb la qual cosa els botons es podien seleccionar amb precisió en posició reclinada	els extrems dels comandaments de distància eren angulosos  en la qual cosa  els botons els podien seleccionar en presició en posició irreclinada	0.2727272727272730	0.0851063829787234
balear	procedia d'una família noble empobrida	procedia d'una família noble en pobrida	0.4	0.05263157894736840
balear	dos nens donen la mà a un home	dos minys donen la mà a un home	0.125	0.1
balear	per cap d'any en gil i na zoè volen anar al teatre	per cap d'any en gil i na zoè volen anar al teatre	0.0	0.0
balear	sala nord  primera planta edifici rectorat	sala nord  primera planta  edifici recturat	0.16666666666666700	0.023809523809523800
balear	així mateix  tindrà competències en la gestió de l'arxiu audiovisual que puga crear la generalitat	així mateix  tindran competències en la gestió de l'arxiu audiovisual que puga crear la generalitat	0.06666666666666670	0.02040816326530610
balear	quins efectes tindrà al vostre país la pandèmia	quins efectes tindrà al vostre país de bandèmi	0.25	0.0851063829787234
balear	van posar en marxa  liquidant la llei  una legalitat paral·lela	van posar en marxa l'itidantsa llei una legalitat paral·lela	0.2	0.07936507936507940
balear	classificació permanent de socorristes establerta	classificació permanent de sopa restes establata	0.6	0.12244897959183700
balear	de moment  no tenim res més per a vostè	domament no tenim res més per a vosta	0.3333333333333330	0.10256410256410300
balear	tanmateix  a alguns jocs en línia encara es pot jugats en servidors gestionats per la comunitat	tanmateix  aluns jocs el línia encara es pot jugar en servidors gestionats per la comunitat	0.25	0.05263157894736840
balear	proveeix de barres i llesques	proveeix de barres i llesques	0.0	0.0
balear	bill es va tancar davant de la barana i es va encordar	mil es va tancar davant de la barana i es va encordar	0.08333333333333330	0.018518518518518500
balear	sense més excuses ni dilacions	sense més excuses ni dilasions	0.2	0.03333333333333330
balear	s'hi construeix un hospital i instal·lacions esportives	s'hi aconsegueix un hospital  instal·lacions esportives	0.2857142857142860	0.07272727272727270
balear	després va servir a la reserva de guardacostes dels estats units	després va servir a la reserva de quard acostes dels estats units	0.18181818181818200	0.03125
balear	dilluns en lleó irà a quatretonda	dilluns en lleó irà a quatretonda	0.0	0.0
balear	treballa al món del cinema  el teatre i la televisió	treballa al món del cinema el teatre i la televisió	0.0	0.0
balear	s'hi pot afegir un licor o una mica de suc de llimona o de taronja	s'hi pot afegir un licor o una mica de sud de llimona o de taronja	0.06666666666666670	0.015151515151515200
balear	aquest es retarda i  mentre esperen  intenten contenir les seves manies i trastorns	aquesta retarda i m'entreesperen intenten contenir les seves manies i trastons	0.38461538461538500	0.07228915662650600
balear	els camioners han canviat la data de la convocatòria	els camioners han canviat la data de la convocatòria	0.0	0.0
balear	anar davant del vent	anar davant del vent	0.0	0.0
balear	agafa'ls en una altra ocasió	agàfols en una altra ocasió	0.2	0.10714285714285700
balear	quimet mira l'habitació	quimet mira l'habitació	0.0	0.0
balear	per cap d'any na jana i en joan van a l'ametlla del vallès	per cap d'any na jana i en joan van a l'ametlla del vallès	0.0	0.0
balear	torna a saludar un poeta popular	torn a saludar un poeta popular	0.16666666666666700	0.03125
balear	d'aquestes  el guaraní del paraguai és el més parlat i considerat estàndard	d'aquestes  esguaranídal paraguai és es més parlat i considerat estàndard	0.3333333333333330	0.06666666666666670
balear	instruments de terra cuita que remeten a un mític bagul dels records	instruments de terra cuita que remeten a un ítim begul dels recordsn 	0.25	0.07352941176470590
balear	viu als rius  plantacions i aiguamolls d'aigua dolça	viu ens rius  plantacions i aiguamolls  d'aigua dolça	0.125	0.038461538461538500
balear	el temple del renaixement gòtic va ser dissenyat per l'arquitecte de montreal alexander francis dunlop	el temple del renaixement gòtic va ser dissenyat per l'arquitecte de montreal alexander franthis dumlop	0.13333333333333300	0.029411764705882400
balear	aquest document és un dels més significatius dels nombrosos fons patrimonials que conserva l'arxiu	aquest document és un dels més significatius dels nombrosos fonts patrimonials que conserva l'arxiu	0.07142857142857140	0.01020408163265310
balear	anem trepitjant platets intentant no trencar res	anem trepitja nt platèt si intentat no trenca res	0.8571428571428570	0.125
balear	per què no funciona el servidor	per què no funciono el servidor	0.16666666666666700	0.03225806451612900
balear	una sol·licitud que no va tenir cap mena de resposta	una sol·licitud que no va tenir cap mena de resposta	0.0	0.0
balear	l'oportú final d'una teràpia emocional que estava a punt de desfermar una nova torrentada	loporto final d'una teràfia amolonal que estava a punt de desparmar una nova correntada	0.35714285714285700	0.10112359550561800
balear	la meva amiga i jo entrem de puntetes	la meva amiga i jo entram de pontetes	0.25	0.05405405405405410
balear	nosaltres vivim a pavies	nosaltres vivim a padies	0.25	0.041666666666666700
balear	quim domènech i puigbó és un periodista nascut a sabadell	quin domènec i puigbó és un periodista nascut a sabadell	0.2	0.03508771929824560
balear	perquè ja va començar amb ell  eh	perquè ja va començar ambella	0.42857142857142900	0.15151515151515200
balear	per sant jordi na sança i na clàudia voldrien anar a les preses	per sant jordi na sança i na clàudia voldrien anar a les preses	0.0	0.0
balear	el nou d'octubre na blau anirà a la platja	el nou d'octubre na blau anirà a la platja	0.0	0.0
balear	hi ha mesures més importants  com ara la distància de seguretat	hi ha mesures més importants  com ara la distància de seguretat	0.0	0.0
balear	cara picona  bona persona	cara picona  bona persona	0.0	0.0
balear	per sant jordi en guerau i en damià voldrien anar a sant joan de mollet	per sant jordi en guerau i en damià voldrien anar a sant joan de mollet	0.0	0.0
balear	forma part del municipi de hannover juntament amb whippany	forma part del municipi de hanover  juntament a unwipany	0.3333333333333330	0.06896551724137930
balear	va escriure alguns treballs mèdics de referència	va escriure alguns treballs mèdics de referència	0.0	0.0
balear	fa un fred que pela a fora	fa un fred que pela a fora	0.0	0.0
balear	com heu viscut aquests dies de festa	com ho iscut aquet dies de festa	0.42857142857142900	0.1388888888888890
balear	el deu d'agost en ferran i en cai van a calonge i sant antoni	el deu d'agost en ferran i en quel van a calonge i santanton	0.21428571428571400	0.09836065573770490
balear	per la qual cosa aquests mots els deixa fora	per la qual cosa  aquests mots els deixa fora	0.0	0.0
balear	el que es fia de tothom  es fa pobre i no sap com	el queelfilla de tothom els fa pobra i no sap com	0.38461538461538500	0.14285714285714300
balear	va entendre que l'havia feta grossa i que no tornaria a trepitjar l'escolania	va entendre que l'havia feta grossa i que no tornavia trepitjar l'escolania	0.15384615384615400	0.025974025974026000
balear	està situat estratègicament en un dels punts més alts de la serra de montclar	està situat estratègicament en un del punt més alt de la serra de montclar	0.21428571428571400	0.03896103896103900
balear	malauradament  aquesta és l'única oportunitat que tenim	madauradament  aquesta és l'única oportunitat que tenim	0.14285714285714300	0.01818181818181820
balear	escates de mitjanes a petites	escates de mitjanes a petites	0.0	0.0
balear	les parets i les volutes van ser pintades al fresc i ornades d'estuc	les prels i les bodutes van ser pintades al fresc i ornades d'estuc	0.15384615384615400	0.058823529411764700
balear	i ara vull recordar algun dels motius pels quals hi vàrem anar	i ara vull recordar algun dels motius pels quals hi va remanar	0.16666666666666700	0.04838709677419360
balear	els seus malucs  coll i cua es cobrien amb afilades plaques òssies	els seus malucs  col i cua  escobrien amb afilades plaques òcies	0.3333333333333330	0.045454545454545500
balear	el clan dou va ser massacrat	el clan d'ou va ser massacrat	0.16666666666666700	0.03571428571428570
balear	quan comences en el món de la música	quan comences en el món de la música	0.0	0.0
balear	aquest allunyament es fa palès en més preguntes del sondatge publicat avui	aquest allunyament es fa parès amb més preguntes d'el sondatge publicat agu	0.3333333333333330	0.0945945945945946
balear	dissabte en guim irà a la platja	dissabte en guim anirà a la platja	0.14285714285714300	0.0625
balear	ambdós projectes es conserven a l'arxiu de l'ajuntament de vilafranca del penedès	ambdós projectes es conserven a l'arxiu de l'ajuntament de vilafranja del penedès	0.08333333333333330	0.012345679012345700
balear	demà passat na xènia i en nil iran a visitar mon oncle	demà passat na xènia i en nil iran a visitar mon oncle	0.0	0.0
balear	no obstant això  tant poshepny com el director francis ford coppola han negat qualsevol connexió	no obstant això  tant or shepny com el director franpisportcopola ha enneiat qualsevol connexió	0.4666666666666670	0.11458333333333300
balear	les principals diferències són una major resolució i rang dinàmic en el primer cas	les principals diferències són una major resolució i rang dinàmit en el primer cas	0.07142857142857140	0.012195121951219500
balear	en diem    torna a bramar el pere	enviem torna agramar el pera	0.7142857142857140	0.15151515151515200
balear	cada resolució  excepte l'actual  va morir sense tan sols superar el comitè	cada resolució excepte l'actual va morir sense tan sols supera al comitè	0.16666666666666700	0.02666666666666670
